review_id,order_id,customer_id,product_id,review_date,rating,review_title,verified_purchase
95382,134493,34822,15878,2025-02-20,4,,Yes
95383,22873,80446,1044,2025-03-22,4,Disappointed,Yes
95384,3156,50901,8898,2026-02-01,4,Excellent,Yes
95385,28641,21126,1383,2023-05-15,4,Excellent,Yes
95386,460258,9075,3388,2023-10-08,4,Great,Yes
95387,378220,72630,5163,2022-12-01,3,Average,Yes
95388,328857,30074,16509,2025-12-15,4,Disappointed,Yes
95389,167932,5773,7575,2022-08-30,5,Good,Yes
95390,454197,8770,7410,2025-10-14,5,Excellent,Yes
95391,179377,15423,2386,2022-01-10,5,Disappointed,Yes
95392,174917,26141,12923,2022-10-04,5,Excellent,Yes
95393,139579,41873,19406,2025-07-28,5,Excellent,Yes
95394,111047,62244,1251,2024-11-19,4,Great,Yes
95395,192246,484,15682,2023-03-23,3,Good,Yes
95396,475278,37731,19086,2022-08-08,4,Value for Money,Yes
95397,438615,82653,17983,2026-03-16,4,Good,Yes
95398,409253,34391,9161,2023-11-25,3,Value for Money,Yes
95399,66035,45584,2851,2022-06-25,5,Great,Yes
95400,320739,84533,19126,2025-06-14,4,Value for Money,Yes
95401,55441,99793,10363,2025-05-27,5,Excellent,Yes
95402,430140,17878,7369,2024-12-12,4,Good,Yes
95403,162239,1318,3201,2023-12-10,1,Excellent,Yes
95404,13463,96685,6391,2023-05-26,4,Good,Yes
95405,336547,26461,17047,2022-05-20,5,Average,Yes
95406,373020,20697,4240,2023-08-07,4,Great,Yes
95407,85870,60825,1143,2022-12-20,5,Disappointed,Yes
95408,362725,94529,16278,2024-02-11,4,Excellent,Yes
95409,22094,85268,12914,2022-04-23,4,Poor,No
95410,298494,39239,16864,2024-04-07,5,Poor,No
95411,4734,33514,4313,2022-01-15,3,Good,Yes
95412,50682,40181,9489,2022-02-23,5,Excellent,Yes
95413,110099,49143,16208,2024-12-10,5,Excellent,Yes
95414,27535,34809,2045,2023-03-20,5,Value for Money,Yes
95415,235805,8747,17279,2023-12-15,2,Good,Yes
95416,242094,46947,5433,2022-07-06,3,Excellent,Yes
95417,18515,84992,2094,2025-06-08,5,Good,Yes
95418,307706,40233,11023,2022-05-20,5,Great,Yes
95419,58313,810,18736,2023-09-12,5,Great,Yes
95420,334613,28340,11802,2026-01-02,4,Average,Yes
95421,184405,41372,9159,2024-06-02,4,Value for Money,Yes
95422,353281,67113,7459,2026-07-07,5,Good,Yes
95423,108256,11088,16459,2026-04-11,5,Value for Money,Yes
95424,314353,5634,6553,2023-04-02,4,Poor,Yes
95425,457209,1449,15280,2025-04-09,4,Excellent,Yes
95426,434072,7138,12079,2022-08-12,5,Excellent,Yes
95427,305850,29342,14705,2025-04-11,5,Average,Yes
95428,6198,5870,13567,2026-04-25,4,Good,Yes
95429,239384,19994,8912,2024-09-11,5,Value for Money,Yes
95430,230685,4873,9325,2025-02-19,5,Disappointed,Yes
95431,112049,45269,10121,2023-07-25,4,Great,Yes
95432,41144,13660,8668,2022-09-05,2,Good,Yes
95433,384267,94724,18791,2022-11-21,5,Excellent,Yes
95434,416585,10855,5005,2023-07-11,5,Good,Yes
95435,275034,86757,6272,2023-06-23,4,Average,Yes
95436,191412,42351,13834,2022-12-20,5,Poor,No
95437,124502,6479,190,2024-04-12,5,Average,Yes
95438,214909,10849,15469,2025-06-07,5,Excellent,Yes
95439,305896,80830,1489,2025-12-10,3,Average,Yes
95440,75965,8770,5425,2024-06-02,5,Great,Yes
95441,411212,21423,17735,2025-03-28,5,Poor,Yes
95442,337003,35385,64,2022-10-26,2,Value for Money,Yes
95443,62402,93050,4296,2025-12-08,2,Excellent,Yes
95444,263211,78558,5695,2024-05-13,3,Good,Yes
95445,20478,74444,18337,2022-12-10,4,Value for Money,Yes
95446,424558,55067,3566,2022-10-04,5,Great,Yes
95447,7463,39784,9994,2024-07-09,5,Great,Yes
95448,202506,12449,15601,2022-10-31,4,Poor,Yes
95449,119644,8143,10919,2026-02-12,4,Great,Yes
95450,488359,72626,13937,2023-02-21,1,Average,Yes
95451,38204,10214,9930,2023-12-20,4,Poor,Yes
95452,246429,95945,15985,2026-05-19,4,Good,Yes
95453,265352,21521,5976,2023-12-14,5,Excellent,No
95454,109955,26510,17304,2024-03-01,5,Average,Yes
95455,51503,92753,15280,2025-09-14,5,Value for Money,Yes
95456,335631,79570,19085,2026-05-13,2,Excellent,Yes
95457,433185,37758,9219,2023-05-15,4,Poor,Yes
95458,34590,97248,11364,2023-02-04,5,Value for Money,Yes
95459,361580,56240,7582,2024-07-01,4,Disappointed,No
95460,204464,18497,2918,2024-10-20,5,Good,Yes
95461,340343,66717,11735,2022-07-25,5,Great,Yes
95462,60605,7638,11172,2025-07-21,4,Great,Yes
95463,41206,60484,12983,2025-03-21,5,Excellent,Yes
95464,232149,12915,5401,2025-01-30,4,Disappointed,Yes
95465,73788,29124,131,2024-07-24,3,Good,Yes
95466,270919,55342,15329,2022-06-13,4,Value for Money,Yes
95467,215368,60107,17202,2022-09-17,4,Good,Yes
95468,138453,93500,9106,2022-12-02,3,Good,Yes
95469,445141,4620,11621,2025-10-01,5,Value for Money,Yes
95470,114566,82100,4299,2025-12-17,5,Excellent,Yes
95471,35339,56658,18751,2026-05-31,3,Good,Yes
95472,114855,84781,19296,2025-03-28,4,Poor,Yes
95473,17737,39881,19678,2024-03-25,2,Poor,Yes
95474,406288,8144,19964,2022-05-22,4,Excellent,No
95475,398032,76818,17552,2025-11-04,2,Excellent,Yes
95476,340310,14122,417,2023-04-06,5,Excellent,Yes
95477,74057,25881,3203,2025-02-09,4,Value for Money,No
95478,87743,20654,8782,2026-01-11,3,Good,Yes
95479,473339,79338,4387,2024-11-25,5,Great,Yes
95480,153176,85611,7540,2023-01-04,5,Good,Yes
95481,251611,46215,13900,2023-06-15,5,Poor,Yes
95482,430911,75537,18503,2022-12-25,5,Good,Yes
95483,460122,21545,14273,2026-06-20,5,Average,Yes
95484,308419,26267,17719,2023-11-15,5,Value for Money,Yes
95485,205677,94482,2534,2023-05-24,3,Good,Yes
95486,14075,62099,10975,2023-05-19,5,Poor,Yes
95487,8814,55282,10327,2024-03-29,4,Great,Yes
95488,17761,47680,4613,2025-09-19,4,Excellent,Yes
95489,261969,72005,6189,2022-10-16,5,Average,Yes
95490,472677,90921,11179,2025-09-27,1,Average,Yes
95491,86583,63106,6733,2022-06-21,5,Average,Yes
95492,493617,62031,789,2022-07-01,5,Poor,No
95493,41211,28178,8832,2024-11-10,3,Average,Yes
95494,389547,80061,8243,2023-06-11,5,Great,Yes
95495,417127,12014,19295,2023-02-21,1,Good,No
95496,344243,68641,555,2023-01-25,5,Poor,No
95497,238126,91612,7369,2024-02-25,2,Disappointed,Yes
95498,391106,57728,1040,2025-12-24,5,Excellent,Yes
95499,195356,32689,490,2024-12-10,1,Disappointed,Yes
95500,33047,70032,3897,2023-04-09,5,Average,Yes
95501,190712,7640,10240,2024-07-25,4,Poor,No
95502,311483,90055,15004,2023-05-02,5,Good,Yes
95503,156597,76905,4546,2024-10-08,5,Disappointed,Yes
95504,399830,53620,5245,2024-02-20,4,Average,Yes
95505,84641,47810,6134,2023-02-24,4,Poor,Yes
95506,396725,90212,3546,2023-10-17,4,Poor,Yes
95507,190020,61982,8896,2026-03-21,4,Poor,Yes
95508,301363,9640,2788,2024-03-12,5,Disappointed,Yes
95509,406242,82753,13904,2026-08-06,5,Good,Yes
95510,418138,57029,4432,2025-11-06,5,,Yes
95511,404633,23631,8234,2023-05-22,5,Poor,Yes
95512,56144,80597,10295,2026-07-26,4,Great,No
95513,399030,12627,7398,2022-12-26,5,Good,Yes
95514,428666,57424,4856,2022-07-16,4,Excellent,Yes
95515,79847,23446,1915,2024-08-29,4,Disappointed,Yes
95516,440995,99301,3925,2024-03-21,5,Great,Yes
95517,87847,61479,13490,2024-04-05,4,Great,No
95518,9261,84965,16223,2025-02-09,4,Excellent,Yes
95519,318645,70962,19395,2025-07-14,4,Disappointed,Yes
95520,449555,96185,3028,2024-11-24,1,Good,Yes
95521,288715,33744,18860,2022-05-15,5,Disappointed,Yes
95522,479671,70878,11317,2023-01-29,1,Great,Yes
95523,176643,48895,1855,2023-12-15,4,Excellent,Yes
95524,162743,6316,13664,2025-02-04,4,Excellent,Yes
95525,279994,1598,13076,2023-03-27,2,Poor,Yes
95526,282196,97016,10758,2026-03-28,4,Average,Yes
95527,18533,56805,5212,2026-08-04,2,Good,Yes
95528,469242,37638,17504,2024-06-27,4,Poor,Yes
95529,327142,45849,17755,2024-01-21,5,Poor,Yes
95530,404805,96013,9625,2025-02-14,3,Average,Yes
95531,423391,77708,9400,2025-08-24,5,Value for Money,Yes
95532,168268,33546,17348,2025-12-11,3,Great,Yes
95533,289192,34662,9126,2026-03-20,4,Good,Yes
95534,130278,89441,13683,2025-03-02,2,Poor,Yes
95535,477005,54133,3168,2026-04-01,4,Good,No
95536,337810,63903,1320,2022-04-18,4,Value for Money,Yes
95537,480770,13968,19575,2023-09-18,2,Good,Yes
95538,248057,12582,15902,2024-10-27,5,Good,Yes
95539,392857,83695,12414,2023-11-24,3,Excellent,Yes
95540,220798,24322,1551,2026-05-06,3,Poor,Yes
95541,12557,72236,10990,2023-11-24,4,Average,No
95542,488957,28977,18138,2026-05-22,3,Value for Money,Yes
95543,247557,47304,6630,2024-09-28,5,Average,Yes
95544,489370,5066,18578,2023-06-20,5,Excellent,Yes
95545,450582,15216,19630,2025-12-12,4,Great,Yes
95546,332353,70897,13653,2022-04-12,5,Excellent,Yes
95547,44317,33547,10961,2023-02-06,3,Good,Yes
95548,120274,47245,13525,2024-02-18,3,Excellent,Yes
95549,276550,35364,8052,2024-08-19,1,Excellent,No
95550,458159,75334,3606,2024-12-04,5,Great,Yes
95551,23143,7804,16856,2024-12-19,1,Value for Money,No
95552,313765,66194,156,2023-04-10,5,Poor,Yes
95553,420129,54625,2129,2022-06-06,5,Value for Money,Yes
95554,380261,36651,9450,2026-08-21,4,Great,Yes
95555,135272,46805,10626,2025-03-20,4,Value for Money,Yes
95556,172020,55095,13809,2026-07-07,5,Good,Yes
95557,367684,29309,17005,2023-10-12,5,Great,Yes
95558,262074,87544,19719,2022-06-23,5,Value for Money,Yes
95559,38985,36879,294,2024-07-26,2,Good,Yes
95560,368953,95969,51,2022-02-08,5,Poor,Yes
95561,54458,32896,1937,2025-06-19,3,,No
95562,322328,27144,17837,2023-08-14,5,Excellent,No
95563,208889,69073,999,2023-03-22,1,Value for Money,Yes
95564,79296,29494,10381,2025-12-25,5,Great,Yes
95565,213826,31079,14842,2024-08-31,5,Disappointed,Yes
95566,159073,90002,16730,2022-04-02,5,Great,Yes
95567,440214,9825,4671,2025-11-24,4,Average,Yes
95568,161925,43498,8162,2022-08-11,5,Disappointed,Yes
95569,469031,29238,15436,2025-03-28,5,Poor,Yes
95570,298664,89382,19275,2026-03-26,1,Excellent,Yes
95571,365788,33319,17274,2024-12-21,4,Poor,Yes
95572,25754,23816,5784,2022-06-11,4,Poor,Yes
95573,302237,29762,12241,2024-05-14,4,Great,Yes
95574,185711,64133,7037,2024-10-09,5,Average,Yes
95575,21781,77806,18943,2022-03-22,1,Excellent,Yes
95576,275886,50475,3560,2025-01-02,5,Good,Yes
95577,365941,57926,4304,2025-04-23,1,Value for Money,Yes
95578,147216,57233,12101,2023-03-14,4,Average,Yes
95579,343293,12387,3808,2023-08-13,3,Excellent,Yes
95580,498553,15,12745,2024-01-06,5,Good,No
95581,452164,30429,16932,2025-12-24,5,Poor,Yes
95582,13024,58747,13949,2024-04-10,4,Disappointed,Yes
95583,463323,42795,7953,2022-12-30,5,Average,Yes
95584,470175,77225,9715,2022-07-17,5,Average,Yes
95585,3354,75996,10522,2023-03-18,5,Good,Yes
95586,19133,88389,18751,2022-12-31,5,Value for Money,No
95587,311180,80669,17837,2022-11-29,5,Poor,Yes
95588,462258,41834,2894,2022-09-26,5,Poor,Yes
95589,152569,55891,15610,2026-02-03,4,Great,Yes
95590,155215,64956,4453,2024-11-01,2,Great,Yes
95591,79769,49702,18195,2024-08-23,4,Value for Money,Yes
95592,411056,11752,1019,2023-01-08,3,Great,Yes
95593,477173,42460,14259,2023-12-30,5,Great,Yes
95594,81475,21879,10434,2026-03-03,5,Value for Money,Yes
95595,152016,43666,1016,2026-08-01,5,Great,Yes
95596,286367,77546,13197,2023-02-12,1,Disappointed,Yes
95597,310834,79669,10022,2024-10-02,5,Poor,Yes
95598,385412,31957,5494,2024-07-12,5,Poor,Yes
95599,486931,72706,10881,2024-07-31,5,Excellent,Yes
95600,169244,38490,11178,2025-07-02,1,Value for Money,No
95601,270692,33958,15908,2025-11-25,4,Poor,Yes
95602,164636,54190,18287,2022-09-07,4,Great,Yes
95603,464500,2609,16146,2025-07-05,4,Value for Money,No
95604,467269,89385,17943,2024-03-27,4,Value for Money,Yes
95605,131449,33519,16616,2026-08-28,4,Average,Yes
95606,251335,23588,9509,2023-05-18,3,Average,Yes
95607,17362,64823,11643,2023-01-21,4,Value for Money,Yes
95608,406094,33916,3570,2025-04-17,4,Average,Yes
95609,7429,71810,1353,2026-04-18,1,Good,Yes
95610,37880,49718,9147,2024-08-15,5,Value for Money,Yes
95611,482931,68662,14917,2024-11-27,4,Good,Yes
95612,219792,61294,93,2026-01-14,2,Disappointed,Yes
95613,402141,57809,5989,2026-05-21,5,Value for Money,Yes
95614,154566,31954,3606,2026-03-13,3,Average,Yes
95615,266192,2869,17712,2024-01-01,5,Good,Yes
95616,126254,65286,6422,2024-05-13,3,Poor,Yes
95617,100469,26679,2341,2025-07-19,5,Good,No
95618,412853,23298,478,2022-04-30,4,Great,Yes
95619,404368,95553,15223,2024-06-04,5,Good,Yes
95620,185556,75224,16487,2024-08-03,2,Excellent,No
95621,154971,10849,10278,2023-10-02,5,Disappointed,Yes
95622,397041,85852,9514,2024-12-30,4,Poor,Yes
95623,365895,6211,16379,2026-03-06,5,Value for Money,Yes
95624,423908,46253,17791,2026-05-15,3,Value for Money,Yes
95625,409741,90033,11354,2026-01-04,5,Great,Yes
95626,291764,37685,15720,2023-02-24,2,Excellent,No
95627,454169,11701,19489,2022-07-31,4,Poor,Yes
95628,23035,87889,1541,2022-01-18,4,Average,Yes
95629,4056,91313,17049,2025-05-31,3,Disappointed,Yes
95630,107799,11148,5337,2022-12-24,3,Value for Money,Yes
95631,258479,91080,19103,2025-02-13,4,Great,Yes
95632,59508,65705,7346,2024-09-02,5,Poor,No
95633,301964,32300,18096,2024-05-13,1,Excellent,Yes
95634,474514,34487,134,2023-09-09,4,Great,Yes
95635,343657,99642,18742,2025-05-18,5,Value for Money,Yes
95636,493815,45839,11812,2023-08-06,5,Value for Money,Yes
95637,290697,13041,16763,2024-07-02,5,Great,Yes
95638,486332,17656,14619,2023-04-25,5,Poor,Yes
95639,421507,19939,3524,2026-05-07,5,Value for Money,Yes
95640,386908,64231,6545,2023-02-14,1,Good,Yes
95641,165023,63262,15219,2025-07-19,5,Great,No
95642,413518,39404,7404,2024-03-25,3,Good,Yes
95643,217732,78346,17114,2025-01-05,5,Good,Yes
95644,269338,92315,14052,2025-10-01,3,Good,Yes
95645,92636,24147,10058,2025-11-04,5,Good,Yes
95646,119726,72626,12649,2025-07-28,1,Good,Yes
95647,303718,36981,11480,2022-09-16,5,Great,Yes
95648,334857,18385,4704,2022-06-18,4,Value for Money,Yes
95649,110406,56570,8499,2026-07-17,5,Average,Yes
95650,130576,12181,10502,2022-04-01,4,Good,No
95651,123212,71884,9172,2023-11-02,2,Value for Money,Yes
95652,441272,21104,4584,2023-08-20,4,Great,Yes
95653,71528,62552,6556,2025-01-03,5,Average,No
95654,319406,32405,15000,2023-01-04,4,Good,Yes
95655,291224,7817,13106,2026-04-26,5,Disappointed,Yes
95656,46647,40665,2298,2023-08-29,2,Excellent,Yes
95657,345526,49546,9067,2023-06-12,3,Value for Money,Yes
95658,427466,72502,19594,2023-09-19,5,Value for Money,Yes
95659,311421,882,50,2022-07-28,5,Disappointed,Yes
95660,336449,54682,1441,2022-12-02,5,Poor,No
95661,420382,65341,12121,2022-01-13,5,Poor,Yes
95662,238004,43821,4758,2023-02-27,5,Great,Yes
95663,78783,85086,14395,2025-05-13,4,Poor,No
95664,316553,86171,9015,2022-07-28,1,Poor,Yes
95665,376528,75840,18834,2025-12-10,5,Average,No
95666,72820,28396,2027,2024-07-24,3,Poor,Yes
95667,474893,80788,557,2023-10-20,4,Good,No
95668,339008,63888,6760,2023-12-12,4,Great,Yes
95669,339254,7059,5747,2024-09-17,5,Great,Yes
95670,441430,65423,15277,2023-05-02,5,Good,Yes
95671,448088,94151,8421,2024-12-09,4,Poor,Yes
95672,416476,38782,15733,2025-07-13,1,Great,Yes
95673,18887,86292,9804,2023-08-10,5,Average,Yes
95674,217215,67740,4679,2024-09-06,5,Good,Yes
95675,408241,4950,3399,2025-02-24,5,Excellent,Yes
95676,357992,49837,3689,2023-09-13,4,Value for Money,Yes
95677,160376,42864,9882,2024-05-27,5,Poor,No
95678,464218,16911,12013,2025-12-06,4,Good,Yes
95679,414410,19642,6951,2024-09-12,3,Good,Yes
95680,151782,17634,19323,2025-11-23,3,Excellent,Yes
95681,147571,58980,17967,2024-04-05,5,Disappointed,Yes
95682,221698,66839,5610,2022-11-18,4,Poor,Yes
95683,493355,22957,5905,2023-07-18,4,Value for Money,Yes
95684,158604,47986,19631,2023-03-16,5,Excellent,Yes
95685,204019,58524,19525,2024-01-13,5,Excellent,No
95686,363135,81905,10926,2026-05-07,4,Good,Yes
95687,368377,66254,11758,2022-01-24,4,Average,Yes
95688,154506,72626,10593,2024-01-12,4,Average,Yes
95689,182882,85287,12846,2025-11-15,3,Average,Yes
95690,104118,839,6389,2022-01-12,3,Excellent,Yes
95691,391016,26169,5477,2024-01-15,5,Value for Money,Yes
95692,400241,7824,12306,2022-06-10,1,Disappointed,Yes
95693,398280,21847,2380,2023-07-17,4,Poor,Yes
95694,98817,59056,673,2024-05-31,2,Excellent,Yes
95695,247507,98050,11096,2022-05-18,4,Average,Yes
95696,246367,51178,17943,2025-06-17,1,Excellent,Yes
95697,139436,38249,13973,2026-02-10,4,Good,Yes
95698,270911,89571,6171,2022-07-07,1,Good,Yes
95699,379053,28809,8260,2024-08-31,5,Value for Money,Yes
95700,123260,44299,5699,2026-06-23,3,Good,Yes
95701,309889,98990,11786,2022-02-24,5,Great,Yes
95702,255903,13641,2713,2024-03-31,1,Average,Yes
95703,370612,61756,702,2025-03-22,4,Excellent,Yes
95704,179868,93342,16374,2025-06-10,4,Great,Yes
95705,478556,32124,2172,2026-01-28,1,Good,Yes
95706,239443,14241,8036,2022-06-02,3,Excellent,Yes
95707,173915,99226,12135,2024-01-16,1,Disappointed,Yes
95708,433417,94077,13948,2025-11-14,4,Value for Money,No
95709,161791,77282,7929,2022-06-12,5,Value for Money,Yes
95710,425543,73979,9540,2026-06-25,4,Great,Yes
95711,183702,24601,11370,2026-05-05,4,Poor,No
95712,495968,55431,17677,2022-05-07,5,Excellent,Yes
95713,262439,61505,7085,2024-08-14,5,Excellent,Yes
95714,423724,1433,11363,2025-07-16,4,Disappointed,No
95715,213768,63442,19875,2025-08-06,5,Average,Yes
95716,79716,21625,17163,2024-11-12,5,Great,Yes
95717,257248,45752,10268,2026-05-12,3,Average,Yes
95718,296767,65683,8367,2026-02-02,3,Average,Yes
95719,132519,35113,6005,2024-02-26,4,Disappointed,Yes
95720,468998,57782,6458,2024-03-01,4,Disappointed,Yes
95721,56459,49777,1041,2026-07-20,4,Good,Yes
95722,223590,44508,8016,2026-05-06,5,Excellent,Yes
95723,335432,56491,4990,2025-12-10,5,,No
95724,356832,98004,18793,2023-12-12,5,Good,Yes
95725,146269,44299,12175,2024-06-11,2,Good,Yes
95726,396919,81672,18199,2025-06-11,1,Disappointed,No
95727,145576,88409,1626,2023-02-01,1,Value for Money,Yes
95728,114437,81240,10172,2026-05-23,3,Great,Yes
95729,94903,57440,5958,2022-03-15,3,Disappointed,Yes
95730,460998,45125,13713,2023-03-07,3,Average,Yes
95731,257108,95175,8298,2025-12-18,4,Excellent,Yes
95732,8464,52057,9091,2024-03-15,5,Excellent,Yes
95733,120673,59539,17856,2024-04-29,5,Poor,Yes
95734,356318,58921,14548,2023-03-02,5,Great,Yes
95735,30289,2718,919,2023-12-18,1,Good,No
95736,293197,61635,1743,2024-12-06,3,Average,No
95737,163677,1889,3608,2024-03-12,3,Poor,Yes
95738,414113,39365,9482,2025-05-21,5,Disappointed,No
95739,160621,67340,19612,2025-02-24,5,Disappointed,Yes
95740,341047,78320,10047,2022-09-10,4,Average,Yes
95741,340701,81731,7278,2025-02-01,5,Good,Yes
95742,326322,84837,14487,2022-06-03,2,Average,Yes
95743,497319,62956,7627,2026-07-02,5,Good,Yes
95744,114999,45414,5290,2022-12-04,4,Value for Money,Yes
95745,151681,13316,7012,2025-06-03,3,,Yes
95746,167994,27362,9870,2026-08-25,2,Poor,Yes
95747,388589,50344,5699,2023-06-07,5,Value for Money,Yes
95748,15996,45286,10473,2022-01-27,5,Good,Yes
95749,450429,35703,1909,2025-09-15,5,Excellent,Yes
95750,451155,82825,3527,2025-08-12,4,Poor,Yes
95751,229268,75846,18938,2026-06-18,4,Excellent,Yes
95752,127470,94356,1810,2026-02-27,4,,Yes
95753,108140,32778,12091,2023-06-14,5,Average,Yes
95754,230675,4994,16207,2025-06-22,2,Value for Money,Yes
95755,303041,89614,9194,2024-03-20,2,Average,Yes
95756,83378,76433,12443,2025-03-05,5,Good,Yes
95757,215760,92552,10748,2022-08-16,5,Excellent,Yes
95758,314541,72626,9139,2026-03-13,4,Disappointed,Yes
95759,160307,38386,4343,2022-12-21,4,Good,Yes
95760,14452,39282,14755,2024-06-27,5,Poor,Yes
95761,443790,99130,787,2023-11-12,4,Disappointed,Yes
95762,220580,96905,13290,2023-08-12,2,Excellent,Yes
95763,436002,31023,4745,2026-06-25,3,Poor,Yes
95764,60536,59102,7676,2024-11-23,5,Average,No
95765,291406,69993,896,2024-10-07,4,Good,No
95766,204251,99736,13823,2024-05-10,4,Average,Yes
95767,486071,80322,10320,2025-07-27,4,Average,No
95768,105461,19359,17418,2022-04-13,5,Great,Yes
95769,156823,17757,10397,2024-04-14,5,Average,Yes
95770,255969,48767,18530,2026-01-28,4,Excellent,Yes
95771,404192,70809,6203,2023-10-22,5,Poor,Yes
95772,301996,44985,18855,2025-01-02,1,Disappointed,Yes
95773,139165,86247,9324,2023-04-03,3,Great,Yes
95774,118159,79944,2122,2023-09-29,5,Poor,Yes
95775,178653,70764,17334,2026-08-01,5,Excellent,Yes
95776,218502,16524,8611,2024-08-02,4,Value for Money,Yes
95777,483662,13049,2441,2024-09-01,4,Good,Yes
95778,57508,95899,19199,2024-12-06,5,Excellent,Yes
95779,287120,14990,9154,2023-05-22,5,Poor,Yes
95780,342958,1832,12417,2024-10-18,5,Great,Yes
95781,68281,5271,1850,2023-07-24,5,Excellent,Yes
95782,2572,25255,3226,2026-04-07,2,Good,Yes
95783,29665,59448,1551,2022-01-07,3,Average,Yes
95784,363956,17838,15405,2025-04-03,4,Value for Money,Yes
95785,11799,3921,11150,2026-02-18,4,Poor,Yes
95786,25247,62306,7042,2025-10-02,4,Excellent,Yes
95787,31091,68407,1416,2025-10-09,5,Average,Yes
95788,199502,89478,10577,2024-11-01,5,Value for Money,No
95789,58022,34307,19287,2023-12-23,4,Great,Yes
95790,244004,64380,618,2024-03-26,3,Value for Money,Yes
95791,431286,55115,18194,2025-06-17,5,Value for Money,No
95792,71780,20452,4448,2023-04-22,3,Poor,Yes
95793,195584,36766,2708,2022-01-25,3,Great,Yes
95794,152560,85587,11572,2026-05-26,5,Good,Yes
95795,340510,81825,6233,2022-02-03,5,Value for Money,No
95796,98522,89329,10387,2026-02-20,4,Average,Yes
95797,16537,59679,6817,2023-04-28,3,Value for Money,Yes
95798,76868,45382,2751,2026-03-08,4,Poor,Yes
95799,23309,84566,5411,2025-10-28,5,Poor,Yes
95800,192515,51017,5826,2024-10-16,3,Disappointed,Yes
95801,291682,89165,1098,2024-04-13,4,Disappointed,No
95802,218239,88767,5298,2022-12-30,4,Disappointed,Yes
95803,200067,44949,2837,2022-03-01,3,Poor,Yes
95804,327797,21575,7532,2025-04-09,3,Good,Yes
95805,210505,83394,7699,2024-08-24,4,Good,No
95806,177843,75734,18237,2025-11-14,5,Average,Yes
95807,193467,78648,18680,2023-03-07,5,Average,Yes
95808,80054,95054,17538,2022-11-04,5,Great,Yes
95809,156182,18683,1003,2026-04-01,2,Poor,Yes
95810,91702,99894,2167,2023-12-17,3,Excellent,Yes
95811,137715,60460,5774,2022-12-15,5,Excellent,Yes
95812,85814,4766,4397,2023-12-11,5,Value for Money,Yes
95813,190359,21027,9431,2024-07-02,1,Average,Yes
95814,324423,23342,15198,2024-01-10,5,Disappointed,Yes
95815,121872,65681,15622,2022-01-15,3,Good,Yes
95816,94839,28156,8941,2022-04-27,1,Value for Money,Yes
95817,491346,56904,2002,2022-01-06,3,Value for Money,Yes
95818,466826,19247,17048,2024-11-19,4,Good,Yes
95819,492928,10849,13624,2026-01-26,4,Excellent,Yes
95820,271262,30152,14712,2025-10-27,5,Average,Yes
95821,295591,96518,4380,2026-05-28,5,Average,Yes
95822,220536,11839,17227,2022-01-14,3,,Yes
95823,404976,88565,18120,2024-11-18,4,Poor,Yes
95824,408731,25807,6073,2023-08-27,5,Disappointed,Yes
95825,278611,9432,7979,2026-06-15,5,Disappointed,Yes
95826,312728,75179,15716,2023-01-07,4,Excellent,Yes
95827,203618,82096,18269,2025-08-04,1,Poor,Yes
95828,351185,12144,13744,2022-05-04,5,Great,No
95829,269643,3072,11636,2024-12-21,5,Excellent,Yes
95830,330215,83593,16753,2022-02-20,5,Good,Yes
95831,167036,99264,6899,2023-02-06,5,Disappointed,No
95832,132952,96041,9944,2025-10-28,3,Poor,Yes
95833,84981,9177,18746,2022-03-05,5,Value for Money,Yes
95834,433590,94762,15045,2023-12-12,5,Great,Yes
95835,356915,1314,3663,2022-04-28,5,,Yes
95836,352398,34850,15632,2024-09-15,4,Disappointed,No
95837,144582,72312,4216,2023-03-29,4,Value for Money,Yes
95838,74815,88487,18869,2023-09-25,3,Great,Yes
95839,370827,51592,3898,2025-12-26,2,Disappointed,Yes
95840,335336,10667,7450,2025-04-04,3,Value for Money,Yes
95841,393231,96536,7499,2024-11-15,4,Great,No
95842,80911,99548,10365,2024-10-01,5,Great,Yes
95843,141746,92887,4946,2025-10-26,4,Value for Money,Yes
95844,183102,88271,2603,2026-08-04,4,Good,Yes
95845,163383,9100,5721,2025-11-10,4,Disappointed,Yes
95846,209248,76290,6653,2024-10-26,5,Disappointed,Yes
95847,281700,41202,3469,2026-05-27,5,Poor,Yes
95848,474543,24769,18695,2022-06-06,5,Excellent,Yes
95849,480616,19557,11005,2026-02-08,5,Average,Yes
95850,216965,64130,5757,2022-04-07,1,Excellent,No
95851,358547,41993,3025,2026-08-22,5,Average,No
95852,157870,31704,7263,2026-05-04,4,Value for Money,Yes
95853,177731,78518,8517,2022-04-20,4,Excellent,Yes
95854,5889,74833,13577,2022-08-23,5,Average,Yes
95855,141121,62225,17905,2024-06-21,4,Disappointed,Yes
95856,314090,45163,5991,2022-07-21,5,Poor,Yes
95857,218247,82295,11628,2023-05-14,1,Value for Money,Yes
95858,122341,98534,12162,2025-02-26,3,Excellent,Yes
95859,468679,37495,16790,2023-12-31,4,Great,Yes
95860,159139,8752,18899,2026-07-14,4,Poor,Yes
95861,255478,28396,8624,2023-04-20,5,Great,Yes
95862,299261,69422,13520,2025-04-21,5,Good,Yes
95863,207156,32258,3573,2022-10-27,3,Disappointed,Yes
95864,360282,71464,1092,2024-08-22,5,Average,Yes
